instance,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_multi_visit_fitness,best_multi_visit_sol,best_sol_avg_customers_per_drone_trip,best_sol_avg_demand_per_drone_trip,best_sol_drone_trip_distances,best_sol_avg_distance_per_drone_trip,best_sol_truck_wait_by_point,best_sol_drone_wait_by_point,best_sol_avg_truck_wait_by_point,best_sol_avg_drone_wait_by_point,best_multi_visit_sol_avg_customers_per_drone_trip,best_multi_visit_sol_avg_demand_per_drone_trip,best_multi_visit_sol_drone_trip_distances,best_multi_visit_sol_avg_distance_per_drone_trip,best_multi_visit_sol_truck_wait_by_point,best_multi_visit_sol_drone_wait_by_point,best_multi_visit_sol_avg_truck_wait_by_point,best_multi_visit_sol_avg_drone_wait_by_point,runtime_sec,status
test_data\data_demand_random_patch\30\C201_2.dat,8,120,2,1,393.9558431471869,"[[[[0, []], [20, [20, 27, 30, 24]], [22, [22, 5, 25]], [27, []], [29, [29, 6, 8]], [6, []], [24, []], [30, []], [28, [28, 26, 2]], [26, []], [23, [23]], [25, []], [2, []], [5, []], [8, []]], [[0, []], [4, [4, 3, 1, 7]], [3, []], [7, [14, 17, 16]], [1, [12, 15, 19]], [12, []], [14, []], [16, []], [15, []], [19, []], [18, [18, 13]], [17, []], [13, []], [9, [9, 11]], [11, []], [10, [10, 21]], [21, []]]], [[[20, [20, 27, 30, 24]]], [[22, [22, 5, 25]]], [[29, [29, 6, 8]]], [[4, [4, 3, 1, 7]]], [[7, [14, 17, 16]]], [[1, [12, 15, 19]]], [[28, [28, 26, 2]]], [[23, [23]]], [[18, [18, 13]]], [[9, [9, 11]]], [[10, [10, 21]]]]]",428.3082828797131,"[[[[0, [30, 24, 27]], [20, [20, 21]], [22, [22]], [24, [29, 6]], [27, []], [6, []], [30, [16, 28]], [29, []], [28, [23, 8]], [26, [26, 17, 18]], [23, []], [18, []], [17, []], [16, []], [13, [13, 25]], [25, []], [8, []], [21, []]], [[0, []], [1, [1, 7, 4, 3]], [7, [19, 15, 10]], [4, []], [3, []], [2, [2]], [19, []], [15, [12, 14, 9]], [12, []], [14, []], [9, []], [11, [11, 5]], [10, []], [5, []]]], [[[20, [20, 21]]], [[22, [22]]], [[24, [29, 6]]], [[1, [1, 7, 4, 3]]], [[7, [19, 15, 10]]], [[30, [16, 28]]], [[28, [23, 8]]], [[26, [26, 17, 18]], [2, [2]]], [[15, [12, 14, 9]]], [[13, [13, 25]]], [[11, [11, 5]]]]]",2.727273,7.545455,"[20.0, 24.33105, 40.0, 51.224994, 53.814496, 55.461698, 72.691127, 61.05735, 70.710678, 46.647615, 33.526109]",48.133193,"{20: 0.0, 22: 0.0, 29: 0.0, 4: 9.612497, 7: 6.294751, 1: 0.048595, 28: 8.16006, 23: 0.0, 18: 0.0, 9: 0.0, 10: 0.0}","{20: 3.0, 22: 1.834475, 29: 2.0, 4: 0.0, 7: 0.0, 1: 0.0, 28: 0.0, 23: 24.944692, 18: 1.094881, 9: 12.943301, 10: 10.881606}",2.192355,5.15445,2.454545,7.0,"[20.0, 24.33105, 30.0, 55.461698, 53.814496, 41.231056, 72.691127, 92.64653, 72.111026, 61.611687, 39.293765]",51.199312,"{20: 0.0, 22: 0.0, 24: 2.0, 1: 9.730849, 7: 0.0, 30: 4.077227, 28: 0.0, 2: 9.577434, 26: 0.0, 15: 0.0, 13: 0.0, 11: 0.0}","{20: 4.0, 22: 14.834475, 24: 0.0, 1: 0.0, 7: 1.823601, 30: 0.0, 28: 15.093566, 2: 0.0, 26: 11.135636, 15: 6.82998, 13: 29.018141, 11: 28.297605}",2.115459,9.25275,517.17,OK
test_data\data_demand_random_patch\30\C201_2.dat,8,120,2,2,404.0,"[[[[0, []], [8, [8, 9, 25]], [9, []], [25, []], [19, [19, 16]], [16, []], [12, [12, 14, 15, 17]], [14, []], [15, []], [13, [13, 18]], [17, []], [18, []], [6, [6, 29, 27]], [29, []], [27, []], [22, [22, 21]], [21, []]], [[0, [30]], [10, [10, 11, 5]], [11, []], [2, [2, 1, 7, 24]], [1, [3, 4, 23]], [7, []], [3, []], [4, []], [5, []], [23, []], [28, [28, 26, 20]], [26, []], [30, []], [24, []], [20, []]]], [[[8, [8, 9, 25]]], [[10, [10, 11, 5]]], [[2, [2, 1, 7, 24]]], [[1, [3, 4, 23]]], [[19, [19, 16]]], [[12, [12, 14, 15, 17]]], [[13, [13, 18]]], [[28, [28, 26, 20]]], [[6, [6, 29, 27]]], [[22, [22, 21]]]]]",,None,2.9,7.9,"[23.323808, 33.526109, 41.231056, 55.461698, 78.102497, 76.157731, 61.611687, 72.691127, 50.596443, 24.33105]",51.703321,"{8: 0.0, 10: 0.0, 2: 0.0, 1: 0.0, 19: 8.666777, 12: 0.142938, 13: 0.714154, 28: 0.0, 6: 0.0, 22: 0.0}","{8: 1.338096, 10: 3.236945, 2: 2.384472, 1: 11.269151, 19: 0.0, 12: 0.0, 13: 0.0, 28: 34.765856, 6: 25.895935, 22: 8.01278}",0.952387,8.690324,,,[],,{},{},,,417.684,OK
test_data\data_demand_random_patch\30\C201_2.dat,8,120,2,3,397.2272633608034,"[[[[0, [5, 4, 3, 7, 1, 2, 22, 20, 27]], [5, []], [4, [12, 14, 16]], [3, []], [7, []], [1, []], [2, []], [12, []], [14, []], [16, []], [13, [13, 25]], [25, []], [27, []], [22, []], [20, []]], [[0, [30]], [21, [21, 10, 8, 24]], [30, []], [24, [28]], [29, [29, 6]], [6, []], [28, []], [26, [26, 18]], [23, [23, 17, 15]], [17, []], [18, []], [19, [19, 9]], [15, []], [9, []], [11, [11]], [10, []], [8, []]]], [[[21, [21, 10, 8, 24]]], [[24, [28]]], [[29, [29, 6]]], [[4, [12, 14, 16]]], [[26, [26, 18]]], [[23, [23, 17, 15]]], [[19, [19, 9]]], [[13, [13, 25]]], [[11, [11]]]]]",,None,2.222222,6.777778,"[23.323808, 30.0, 40.0, 51.224994, 68.35203, 61.05735, 78.102497, 61.611687, 39.293765]",50.32957,"{21: 0.0, 24: 0.0, 29: 0.0, 4: 0.0, 26: 0.0, 23: 0.0, 19: 6.227263, 13: 0.0, 11: 0.0}","{21: 1.338096, 24: 6.0, 29: 25.338096, 4: 3.387503, 26: 41.823985, 23: 30.858828, 19: 0.0, 13: 16.665481, 11: 3.301869}",0.691918,14.30154,,,[],,{},{},,,274.721,OK
test_data\data_demand_random_patch\30\C201_2.dat,8,120,2,4,403.45655352980276,"[[[[0, [27, 30]], [22, [22, 10, 9]], [27, []], [30, []], [29, [29, 6]], [6, []], [28, [28, 26]], [26, []], [23, [23, 17, 15]], [15, []], [17, []], [16, [16, 12, 14]], [14, []], [12, []], [9, []], [11, [11]], [10, []]], [[0, [24]], [21, [21, 8, 20]], [8, [2, 25]], [5, [5, 7, 1]], [4, [4, 3, 19]], [3, []], [7, []], [1, []], [2, []], [19, []], [18, [18, 13]], [13, []], [25, []], [24, []], [20, []]]], [[[22, [22, 10, 9]]], [[21, [21, 8, 20]]], [[8, [2, 25]]], [[29, [29, 6]]], [[5, [5, 7, 1]]], [[4, [4, 3, 19]]], [[28, [28, 26]]], [[23, [23, 17, 15]]], [[18, [18, 13]]], [[16, [16, 12, 14]]], [[11, [11]]]]]",,None,2.454545,7.0,"[24.33105, 23.323808, 23.323808, 40.0, 30.265492, 51.224994, 72.691127, 61.05735, 70.710678, 80.622577, 39.293765]",46.985877,"{22: 0.165525, 21: 0.0, 8: 7.661904, 29: 3.496379, 5: 0.79465, 4: 0.0, 28: 1.272959, 23: 0.662862, 18: 0.0, 16: 0.0, 11: 0.0}","{22: 0.0, 21: 3.338096, 8: 0.0, 29: 0.0, 5: 0.0, 4: 16.182153, 28: 0.0, 23: 0.0, 18: 70.820788, 16: 7.160036, 11: 2.041829}",1.277662,9.049355,,,[],,{},{},,,387.57,OK
test_data\data_demand_random_patch\30\C201_2.dat,8,120,2,5,396.0,"[[[[0, [30]], [5, [5, 10, 25, 27, 8]], [7, [7, 1, 4, 3, 2, 11]], [4, []], [3, []], [1, []], [2, [17, 22]], [11, []], [10, []], [8, []], [13, [13, 18]], [17, []], [18, []], [25, []], [30, []], [27, []], [22, []]], [[0, [24, 29, 6, 28, 26, 23, 20]], [24, []], [29, []], [6, []], [28, [19, 15]], [26, []], [23, []], [19, []], [15, []], [16, [16, 14, 12]], [14, []], [12, []], [9, [9, 21]], [21, []], [20, []]]], [[[5, [5, 10, 25, 27, 8]]], [[7, [7, 1, 4, 3]]], [[7, [2, 11]]], [[2, [17, 22]]], [[28, [19, 15]]], [[13, [13, 18]]], [[16, [16, 14, 12]]], [[9, [9, 21]]]]]",,None,2.75,7.25,"[30.265492, 53.814496, 53.814496, 41.231056, 72.691127, 61.611687, 80.622577, 46.647615]",55.087318,"{5: 0.132746, 7: 1.814496, 2: 0.0, 28: 0.0, 13: 0.0, 16: 0.0, 9: 0.0}","{5: 0.0, 7: 0.0, 2: 30.477224, 28: 27.83994, 13: 44.578628, 16: 15.343148, 9: 2.697609}",0.278177,17.27665,,,[],,{},{},,,279.091,OK
test_data\data_demand_random_patch\30\C201_2.dat,8,120,3,1,400.1738212447169,"[[[[0, [21, 27, 30]], [10, [10, 8, 22, 25]], [8, []], [21, [19, 15]], [22, []], [27, [26, 16, 14, 28, 20, 12]], [30, []], [28, []], [26, []], [19, []], [15, []], [16, []], [12, []], [14, []], [25, []], [20, []]], [[0, []], [5, [5, 9, 24]], [4, [4, 7, 1, 3]], [3, []], [7, []], [1, []], [2, [2, 23]], [11, [11, 29]], [9, []], [13, [13, 17]], [17, []], [18, [18, 6]], [23, []], [6, []], [29, []], [24, []]]], [[[5, [5, 9, 24]]], [[10, [10, 8, 22, 25]]], [[4, [4, 7, 1, 3]]], [[21, [19, 15]]], [[27, [28, 20, 12]]], [[27, [26, 16, 14]]], [[2, [2, 23]]], [[11, [11, 29]]], [[13, [13, 17]]], [[18, [18, 6]]]]]",441.97743562974074,"[[[[0, [30]], [6, [6, 9]], [30, []], [28, [28, 26]], [26, []], [19, [19, 15]], [15, []], [18, [18, 13]], [13, []], [9, [8, 24, 22]], [11, [11]], [8, []], [21, [21, 29]], [24, []], [29, []], [22, []]], [[0, []], [5, [5, 10, 25, 20]], [4, [4, 3, 1, 7]], [3, []], [7, []], [1, []], [2, [2, 23, 27]], [10, [17, 14, 16]], [25, []], [23, []], [17, []], [12, [12]], [14, []], [16, []], [27, []], [20, []]]], [[[5, [5, 10, 25, 20]]], [[6, [6, 9]]], [[4, [4, 3, 1, 7]]], [[28, [28, 26]]], [[2, [2, 23, 27]]], [[19, [19, 15]]], [[10, [17, 14, 16]]], [[18, [18, 13]]], [[12, [12]], [9, [8, 24, 22]]], [[11, [11]]], [[21, [21, 29]]]]]",2.7,7.3,"[30.265492, 33.526109, 51.224994, 23.323808, 34.234486, 34.234486, 41.231056, 39.293765, 61.611687, 70.710678]",41.965656,"{5: 0.0, 10: 0.0, 4: 4.612497, 21: 8.661904, 27: 15.459479, 2: 17.561324, 11: 0.0, 13: 0.0, 18: 0.0}","{5: 1.867254, 10: 14.236945, 4: 0.0, 21: 0.0, 27: 0.0, 2: 0.0, 11: 26.067459, 13: 13.578628, 18: 1.997778}",5.143912,6.416452,2.636364,7.181818,"[30.265492, 50.596443, 51.224994, 72.691127, 41.231056, 78.102497, 33.526109, 70.710678, 76.699732, 39.293765, 23.323808]",51.605973,"{5: 0.132746, 6: 0.0, 4: 4.479751, 28: 0.0, 2: 0.0, 19: 3.396812, 10: 9.378583, 18: 1.712661, 9: 0.0, 12: 14.986356, 11: 0.0, 21: 0.0}","{5: 0.0, 6: 2.701779, 4: 0.0, 28: 4.356215, 2: 19.771975, 19: 0.0, 10: 0.0, 18: 0.0, 9: 10.337605, 12: 0.0, 11: 1.997778, 21: 4.691214}",2.840576,3.654714,582.055,OK
test_data\data_demand_random_patch\30\C201_2.dat,8,120,3,2,393.4249584039308,"[[[[0, [30]], [10, [10, 9, 25]], [9, []], [25, []], [19, [19, 12, 15]], [15, []], [16, [16, 14, 17]], [14, []], [12, []], [13, [13, 18]], [18, []], [17, []], [23, [23, 26]], [26, []], [28, [28, 22]], [30, []], [22, []]], [[0, [21, 27]], [20, [20, 8, 29]], [21, []], [8, [2, 4, 3, 7, 1, 24, 6]], [5, [5, 11]], [4, []], [3, []], [7, []], [1, []], [2, []], [11, []], [27, []], [29, []], [6, []], [24, []]]], [[[20, [20, 8, 29]]], [[10, [10, 9, 25]]], [[8, [2, 24, 6]]], [[8, [4, 3, 7, 1]]], [[5, [5, 11]]], [[19, [19, 12, 15]]], [[16, [16, 14, 17]]], [[13, [13, 18]]], [[23, [23, 26]]], [[28, [28, 22]]]]]",410.3290514550949,"[[[[0, [9]], [11, [11]], [9, []], [17, [17, 19, 15]], [19, []], [15, []], [12, [12, 16, 13]], [16, []], [14, [14, 18]], [13, []], [18, []], [23, [23, 29]], [26, [26, 28, 24]], [28, []], [29, []], [24, []]], [[0, [30]], [21, [21, 22, 27, 20]], [8, [8, 5, 10, 25]], [5, [6, 3]], [4, [4, 7, 1, 2]], [3, []], [7, []], [1, []], [2, []], [10, []], [25, []], [6, []], [30, []], [27, []], [22, []], [20, []]]], [[[21, [27, 20]], [11, [11]]], [[21, [21, 22]]], [[8, [8, 5, 10, 25]]], [[5, [6, 3]]], [[17, [17, 19, 15]]], [[4, [4, 7, 1, 2]]], [[12, [12, 16, 13]]], [[14, [14, 18]]], [[23, [23, 29]]], [[26, [26, 28, 24]]]]]",2.7,7.3,"[20.0, 33.526109, 23.323808, 23.323808, 30.265492, 78.102497, 80.622577, 61.611687, 61.05735, 72.691127]",48.452446,"{20: 8.0, 10: 0.0, 8: 6.424958, 5: 0.0, 19: 0.138111, 16: 10.730883, 13: 0.0, 23: 0.0, 28: 0.0}","{20: 0.0, 10: 6.236945, 8: 6.338096, 5: 5.630309, 19: 0.0, 16: 0.0, 13: 1.873791, 23: 16.160036, 28: 25.848593}",2.810439,6.898641,2.8,7.6,"[45.237175, 23.323808, 23.323808, 30.265492, 66.603303, 51.224994, 76.157731, 78.714675, 61.05735, 68.35203]",52.426036,"{21: 1.661904, 11: 0.0, 8: 7.323808, 5: 0.79465, 17: 6.948534, 4: 2.745243, 12: 25.380517, 14: 0.0, 23: 0.0, 26: 0.0}","{21: 12.338096, 11: 11.409708, 8: 0.0, 5: 0.0, 17: 0.0, 4: 0.0, 12: 0.0, 14: 9.495517, 23: 4.392459, 26: 5.466648}",4.485466,4.310243,614.381,OK
test_data\data_demand_random_patch\30\C201_2.dat,8,120,3,3,403.18468001192633,"[[[[0, [6, 28, 26, 23, 25, 27, 24]], [24, []], [6, []], [28, []], [26, []], [23, []], [18, [18, 17, 22]], [19, [19, 20]], [17, []], [25, []], [27, []], [21, [21]], [22, []], [20, []]], [[0, [30]], [8, [8, 11, 10]], [11, []], [2, [1, 2, 9, 29]], [1, []], [7, [5, 12, 16, 4, 7, 3, 13]], [3, []], [4, []], [5, [15, 14]], [10, []], [9, []], [12, []], [14, []], [16, []], [15, []], [13, []], [30, []], [29, []]]], [[[8, [8, 11, 10]]], [[2, [29]]], [[2, [1, 2, 9]]], [[7, [5, 4, 7, 3]]], [[7, [12, 16, 13]]], [[5, [15, 14]]], [[18, [18, 17, 22]]], [[19, [19, 20]]], [[21, [21]]]]]",484.87600051311864,"[[[[0, [27, 30]], [20, [20, 8, 11, 24]], [24, []], [28, [28, 26, 10]], [26, []], [23, [23, 22]], [6, [6, 29]], [22, []], [27, []], [8, []], [11, []], [10, []], [30, []], [29, []]], [[0, [9]], [5, [5]], [7, [7, 4, 1, 3]], [3, []], [4, []], [2, [2, 25]], [1, []], [9, []], [16, [16, 14, 12]], [15, [15, 19, 17]], [14, []], [12, []], [19, []], [18, [18, 13]], [17, []], [13, []], [25, []], [21, [21]]]], [[[20, [24]], [5, [5]]], [[20, [20, 8, 11]]], [[7, [7, 4, 1, 3]]], [[28, [28, 26, 10]]], [[2, [2, 25]]], [[23, [23, 22]]], [[6, [6, 29]]], [[16, [16, 14, 12]]], [[15, [15, 19, 17]]], [[18, [18, 13]]], [[21, [21]]]]]",2.444444,6.555556,"[23.323808, 41.231056, 41.231056, 53.814496, 53.814496, 30.265492, 70.710678, 78.102497, 23.323808]",46.201932,"{8: 1.661904, 2: 0.0, 7: 3.045552, 5: 0.0, 18: 0.0, 19: 0.0, 21: 0.0}","{8: 0.0, 2: 43.092751, 7: 0.0, 5: 15.960006, 18: 40.552733, 19: 0.631326, 21: 61.982757}",0.672494,23.174225,2.454545,6.818182,"[44.342119, 20.0, 53.814496, 72.691127, 41.231056, 61.05735, 50.596443, 80.622577, 72.111026, 70.710678, 23.323808]",53.68188,"{20: 15.0, 5: 1.209373, 7: 0.0, 28: 8.687682, 2: 0.0, 23: 24.874239, 6: 0.0, 16: 0.0, 15: 0.0, 18: 0.666628, 21: 0.0}","{20: 0.0, 5: 0.0, 7: 15.302125, 28: 0.0, 2: 10.477224, 23: 0.0, 6: 24.438799, 16: 38.807488, 15: 6.293718, 18: 0.0, 21: 85.949211}",4.585266,16.47896,412.45,OK
test_data\data_demand_random_patch\30\C201_2.dat,8,120,3,4,411.6155281280883,"[[[[0, [24]], [2, [2, 9, 25]], [9, []], [25, []], [17, [17, 19, 15]], [19, []], [15, []], [16, [16, 12, 14]], [12, []], [14, []], [13, [13, 18]], [18, []], [23, [23, 26]], [26, []], [28, [28, 29]], [29, []], [24, []]], [[0, [30]], [20, [20, 11, 22, 27, 21]], [21, []], [10, [10, 5, 8, 6]], [11, []], [1, [1, 7, 3, 4]], [7, []], [3, []], [4, []], [5, []], [8, []], [30, []], [27, []], [22, []], [6, []]]], [[[20, [11, 22]]], [[20, [20, 27, 21]]], [[10, [10, 5, 8, 6]]], [[2, [2, 9, 25]]], [[1, [1, 7, 3, 4]]], [[17, [17, 19, 15]]], [[16, [16, 12, 14]]], [[13, [13, 18]]], [[23, [23, 26]]], [[28, [28, 29]]]]]",441.2188313494752,"[[[[0, [24, 30, 27]], [10, [10, 9, 6]], [9, []], [17, [17, 19, 15]], [19, []], [15, []], [16, [16, 12, 14]], [14, []], [12, []], [13, [13]], [23, [23, 29]], [26, [26, 28]], [28, []], [30, []], [27, []], [6, []], [29, []], [24, []]], [[0, []], [20, [20, 21]], [22, [22, 5, 3, 7, 25]], [21, [1, 8, 11]], [11, []], [5, []], [2, [2, 4]], [4, []], [3, []], [7, []], [1, []], [18, [18]], [25, []], [8, []]]], [[[20, [20, 21]]], [[22, [22, 5, 25]]], [[10, [10, 9, 6]]], [[22, [3, 7]]], [[21, [1, 8, 11]]], [[17, [17, 19, 15]]], [[16, [16, 12, 14]]], [[13, [13]], [2, [2, 4]]], [[23, [23, 29]]], [[26, [26, 28]]], [[18, [18]]]]]",2.8,7.8,"[20.0, 20.0, 33.526109, 41.231056, 55.461698, 66.603303, 80.622577, 61.611687, 61.05735, 72.691127]",51.280491,"{20: 12.0, 10: 0.0, 2: 19.615528, 1: 0.0, 17: 0.0, 16: 0.0, 13: 0.0, 23: 0.0, 28: 0.0}","{20: 2.0, 10: 14.236945, 2: 0.0, 1: 7.506096, 17: 26.08282, 16: 0.57339, 13: 12.892505, 23: 4.160036, 28: 13.848593}",3.512836,9.033376,2.454545,7.0,"[20.0, 24.33105, 33.526109, 24.33105, 23.323808, 66.603303, 80.622577, 74.958576, 61.05735, 68.35203, 70.710678]",49.801503,"{20: 0.0, 22: 32.165525, 10: 8.763055, 21: 4.022488, 17: 8.538597, 16: 0.0, 2: 12.030818, 13: 0.0, 23: 0.0, 26: 5.981859, 18: 0.0}","{20: 2.0, 22: 1.834475, 10: 0.0, 21: 0.0, 17: 0.0, 16: 16.140446, 2: 0.0, 13: 11.08282, 23: 4.160036, 26: 0.0, 18: 26.033166}",6.500213,5.568268,554.281,OK
test_data\data_demand_random_patch\30\C201_2.dat,8,120,3,5,391.0,"[[[[0, []], [8, [10, 11, 8, 9, 20]], [10, []], [5, [5, 4, 1, 2, 3, 7]], [4, []], [3, [12, 21, 15, 13]], [7, []], [1, []], [2, []], [11, []], [13, []], [15, []], [16, [16, 14]], [14, []], [12, []], [9, []], [21, []], [20, []]], [[0, [29, 6, 28, 26, 23, 18, 19, 30, 24, 27]], [24, []], [29, []], [6, []], [28, []], [26, []], [23, []], [18, []], [19, []], [17, [17, 22, 25]], [25, []], [30, []], [27, []], [22, []]]], [[[8, [8, 9]]], [[8, [10, 11, 20]]], [[5, [3, 7]]], [[5, [5, 4, 1, 2]]], [[3, [21]]], [[3, [12, 15, 13]]], [[17, [17, 22, 25]]], [[16, [16, 14]]]]]",436.0,"[[[[0, []], [11, [11, 10, 27, 5, 8]], [10, []], [5, []], [4, [4, 3, 7, 2]], [3, []], [7, []], [2, []], [1, [1, 25, 22, 9]], [15, [15, 17, 13]], [17, []], [13, []], [9, []], [25, []], [27, []], [22, []], [8, []]], [[0, [28, 26, 23, 18, 19, 24, 30, 6]], [24, []], [30, []], [29, [29]], [6, []], [28, []], [26, []], [23, []], [18, []], [19, []], [16, [16, 14, 12]], [14, []], [12, []], [21, [21, 20]], [20, []]]], [[[11, [5, 8]]], [[11, [11, 10, 27]]], [[4, [4, 3, 7, 2]]], [[29, [29]], [1, [1, 9]]], [[1, [25, 22]]], [[15, [15, 17, 13]]], [[16, [16, 14, 12]]], [[21, [21, 20]]]]]",2.5,6.25,"[23.323808, 23.323808, 30.265492, 30.265492, 58.137767, 58.137767, 66.603303, 80.622577]",46.335002,"{8: 1.661904, 5: 2.470842, 3: 0.0, 17: 0.0, 16: 0.0}","{8: 1.338096, 5: 0.529158, 3: 10.067583, 17: 92.496719, 16: 70.619828}",0.826549,35.010277,2.75,6.75,"[39.293765, 39.293765, 51.224994, 88.33873, 55.461698, 72.111026, 80.622577, 23.323808]",56.208796,"{11: 0.0, 4: 0.0, 29: 0.0, 1: 0.0, 15: 0.0, 16: 0.0, 21: 0.0}","{11: 15.706235, 4: 14.74062, 29: 49.353117, 1: 24.130545, 15: 10.213638, 16: 51.957862, 21: 76.282583}",0.0,34.626371,412.179,OK
test_data\data_demand_random_patch\30\C201_3.dat,4,60,1,1,435.0,"[[[[0, [4, 3, 7, 1, 2, 5, 10, 11, 9, 12, 14, 16, 15, 13, 8]], [4, []], [3, []], [7, []], [1, []], [2, []], [5, []], [10, []], [11, []], [9, []], [12, []], [14, []], [16, []], [15, []], [13, []], [8, []]], [[0, [20, 22, 27, 24, 29, 6, 28, 26, 25, 17, 18, 19, 23, 30, 21]], [20, []], [22, []], [27, []], [24, []], [29, []], [6, []], [28, []], [26, []], [25, []], [17, []], [18, []], [19, []], [23, []], [30, []], [21, []]]], []]",531.0,"[[[[0, [2, 5, 1, 10, 3, 7, 23, 19]], [1, []], [7, []], [4, [4]], [3, []], [2, []], [5, []], [10, [17, 18, 15, 13]], [23, []], [17, []], [18, []], [19, []], [15, []], [13, []]], [[0, [29, 6, 28, 26, 30, 21, 27, 22]], [8, [8]], [21, []], [30, [12, 14]], [29, []], [6, []], [28, []], [26, []], [11, [11, 9]], [9, [16]], [12, []], [16, []], [14, []], [25, [25]], [27, []], [24, [24]], [22, []], [20, [20]]]], [[[8, [8]]], [[4, [4]]], [[30, [12, 14]]], [[11, [11, 9]]], [[10, [17, 18, 15]]], [[10, [13]], [9, [16]]], [[25, [25]]], [[24, [24]]], [[20, [20]]]]]",,,[],,{},{},,,1.555556,3.555556,"[23.323808, 51.224994, 41.231056, 39.293765, 33.526109, 48.14912, 48.166378, 30.0, 20.0]",37.212803,"{8: 0.0, 4: 0.0, 30: 0.0, 11: 0.0, 10: 38.526109, 9: 0.0, 25: 0.0, 24: 0.0, 20: 0.0}","{8: 71.338096, 4: 125.387503, 30: 5.722568, 11: 133.737589, 10: 35.624448, 9: 2.150083, 25: 65.269928, 24: 92.676192, 20: 26.916811}",4.280679,62.091469,76.286,OK
test_data\data_demand_random_patch\30\C201_3.dat,4,60,1,2,428.0,"[[[[0, [4, 3, 7, 8, 1, 10, 11]], [20, [20]], [24, [24, 30]], [6, [6, 21]], [29, [29, 2]], [30, []], [21, []], [8, []], [10, []], [5, [5]], [4, []], [3, []], [7, []], [1, []], [2, []], [11, []]], [[0, [26, 23, 28, 16, 14, 12, 19, 18, 15, 17, 13, 22, 27]], [22, []], [27, []], [28, []], [26, []], [23, []], [18, []], [19, []], [14, []], [16, []], [12, []], [15, []], [17, []], [13, []], [25, [25, 9]], [9, []]]], [[[20, [20]]], [[24, [24, 30]]], [[6, [6, 21]]], [[29, [29, 2]]], [[5, [5]]], [[25, [25, 9]]]]]",,None,1.666667,3.833333,"[20.0, 30.0, 50.596443, 40.0, 30.265492, 48.166378]",36.504719,"{20: 0.0, 24: 0.0, 6: 0.0, 29: 0.0, 5: 0.0, 25: 0.0}","{20: 60.0, 24: 72.0, 6: 13.701779, 29: 28.0, 5: 66.569033, 25: 130.916811}",0.0,61.864604,,,[],,{},{},,,112.759,OK
test_data\data_demand_random_patch\30\C201_3.dat,4,60,1,3,409.0,"[[[[0, [8, 3, 7, 5, 1, 4, 11, 9, 6, 24, 20]], [8, []], [10, [10, 29, 2]], [5, []], [4, []], [3, []], [7, []], [1, []], [2, []], [11, []], [9, []], [24, []], [6, []], [29, []], [20, []]], [[0, [26, 23, 19, 17, 18, 28, 30, 27, 22, 13, 12, 16, 14, 21]], [21, []], [30, [15, 25]], [28, []], [26, []], [23, []], [17, []], [18, []], [19, []], [15, []], [16, []], [12, []], [14, []], [13, []], [25, []], [27, []], [22, []]]], [[[10, [10]]], [[10, [29, 2]]], [[30, [15, 25]]]]]",,None,1.666667,4.0,"[33.526109, 33.526109, 41.231056]",36.094425,"{10: 0.0, 30: 3.378583}","{10: 106.473891, 30: 0.0}",1.689291,53.236945,,,[],,{},{},,,110.466,OK
test_data\data_demand_random_patch\30\C201_3.dat,4,60,1,4,435.0,"[[[[0, [8, 10, 2, 4, 3, 7, 1, 12, 14, 16, 15, 25, 21]], [8, []], [10, []], [2, []], [4, []], [3, []], [7, []], [1, []], [12, []], [14, []], [16, []], [15, []], [25, []], [21, []]], [[0, [20, 24, 22, 30, 27, 29, 6, 28, 26, 23, 19, 18, 17, 13, 9, 11, 5]], [20, []], [24, []], [22, []], [30, []], [27, []], [29, []], [6, []], [28, []], [26, []], [23, []], [19, []], [18, []], [17, []], [13, []], [9, []], [11, []], [5, []]]], []]",,None,,,[],,{},{},,,,,[],,{},{},,,73.761,OK
test_data\data_demand_random_patch\30\C201_3.dat,4,60,1,5,427.0,"[[[[0, [3, 7, 29, 24]], [2, [2, 1]], [1, []], [7, []], [3, []], [4, [4]], [5, [5]], [8, [8]], [25, [25]], [6, [6]], [29, []], [24, []], [20, [20]]], [[0, [28, 23, 26, 19, 16, 18, 15, 12, 14, 13, 17, 11, 9, 22, 30, 27, 21]], [21, []], [22, []], [27, []], [30, []], [28, []], [26, []], [23, []], [18, []], [19, []], [15, []], [16, []], [14, []], [12, []], [13, []], [17, []], [9, []], [11, []], [10, [10]]]], [[[2, [2]]], [[2, [1]]], [[4, [4]]], [[5, [5]]], [[8, [8]]], [[10, [10]]], [[25, [25]]], [[6, [6]]], [[20, [20]]]]]",,None,1.0,3.333333,"[41.231056, 41.231056, 51.224994, 30.265492, 23.323808, 33.526109, 48.166378, 50.596443, 20.0]",37.729482,"{2: 0.0, 4: 0.0, 5: 0.0, 8: 0.0, 10: 0.0, 25: 0.0, 6: 0.0, 20: 0.0}","{2: 58.768944, 4: 19.771975, 5: 73.251726, 8: 31.725599, 10: 120.104199, 25: 0.254907, 6: 10.61859, 20: 8.701779}",0.0,40.399715,,,[],,{},{},,,130.332,OK
